ts_iso,symbol,action,side,price,qty,reason,pnl_usdt
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00927093,27123.57419736,,0.56761504
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00926000,27109.60746057,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00924092,27109.60746057,,-0.51714287
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00925000,27124.93830994,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00928093,27124.93830994,,0.83892009
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00927000,27089.04092664,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00929093,27089.04092664,,0.56694654
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00931000,26987.87819810,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00929093,26987.87819810,,-0.51468583
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00928000,27061.25803535,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00925093,27061.25803535,,-0.78680608
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00926000,27098.46361217,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00925093,27098.46361217,,-0.24591856
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00933000,26888.56306638,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00933093,26888.56306638,,0.02508703
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00934000,26860.44594933,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00936094,26860.44594933,,0.56235030
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00930000,26991.09169256,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00936094,26991.09169256,,1.64472916
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00934000,26919.52195200,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00936094,26919.52195200,,0.56358711
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00936000,26877.05468051,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00935094,26877.05468051,,-0.24364050
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00935000,26899.28574164,smart_limit_entry,
2025-08-25T02:46:05+00:00,BTC/USDT,EXIT,LONG,0.00938094,26899.28574164,,0.83221010
2025-08-25T02:46:05+00:00,BTC/USDT,ENTER,LONG,0.00939000,26806.85561341,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00940094,26806.85561341,,0.29326700
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00939000,26814.66357402,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00940094,26814.66357402,,0.29335242
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00940000,26793.93926222,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00941094,26793.93926222,,0.29315249
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00937000,26887.54719181,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00937094,26887.54719181,,0.02519363
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00937000,26888.21938049,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00938094,26888.21938049,,0.29410334
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00937000,26896.06632136,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00939094,26896.06632136,,0.56317673
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00939000,26853.77376084,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00937094,26853.77376084,,-0.51191349
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00939000,26840.14454121,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00940094,26840.14454121,,0.29363118
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00936000,26934.01335869,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00941094,26934.01335869,,1.37204557
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00942000,26798.87223258,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00942094,26798.87223258,,0.02524454
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00937000,26942.54936663,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00940094,26942.54936663,,0.83360248
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00934000,27051.40130457,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00934093,27051.40130457,,0.02526601
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00932000,27110.12925825,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00932093,27110.12925825,,0.02526664
2025-08-25T02:46:06+00:00,BTC/USDT,ENTER,LONG,0.00932000,27110.80701148,smart_limit_entry,
2025-08-25T02:46:06+00:00,BTC/USDT,EXIT,LONG,0.00933093,27110.80701148,,0.29640245
2025-08-25T02:46:07+00:00,BTC/USDT,ENTER,LONG,0.00938000,26945.29018766,smart_limit_entry,
2025-08-25T02:46:07+00:00,BTC/USDT,EXIT,LONG,0.00956096,26945.29018766,,4.87591193
2025-08-25T02:46:07+00:00,BTC/USDT,ENTER,LONG,0.00946000,26846.27906375,smart_limit_entry,
2025-08-25T02:46:07+00:00,BTC/USDT,EXIT,LONG,0.00970097,26846.27906375,,6.46914787
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00951000,26875.19315558,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00964096,26875.19315558,,3.51968280
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00965000,26576.47747240,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00966097,26576.47747240,,0.29143765
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00966000,26556.50797326,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00966097,26556.50797326,,0.02565359
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00977000,26258.16585653,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00966097,26258.16585653,,-2.86303286
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00976000,26211.73383241,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00973097,26211.73383241,,-0.76084800
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00969000,26381.45616149,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00967097,26381.45616149,,-0.50211826
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00970000,26341.31759186,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00972097,26341.31759186,,0.55243011
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00958000,26685.68770034,smart_limit_entry,
2025-08-25T02:46:08+00:00,BTC/USDT,EXIT,LONG,0.00963096,26685.68770034,,1.35998270
2025-08-25T02:46:08+00:00,BTC/USDT,ENTER,LONG,0.00961000,26637.76106605,smart_limit_entry,
2025-08-25T02:46:09+00:00,BTC/USDT,EXIT,LONG,0.00963096,26637.76106605,,0.55840739
2025-08-25T02:46:09+00:00,BTC/USDT,ENTER,LONG,0.00965000,26541.81198871,smart_limit_entry,
2025-08-25T02:46:09+00:00,BTC/USDT,EXIT,LONG,0.00973097,26541.81198871,,2.14917014
2025-08-25T02:46:09+00:00,BTC/USDT,ENTER,LONG,0.00991000,25899.67489673,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00956096,25899.67489673,,-9.04012612
2025-08-25T02:46:10+00:00,BTC/USDT,ENTER,LONG,0.00954000,26667.26904565,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00950095,26667.26904565,,-1.04135686
2025-08-25T02:46:10+00:00,BTC/USDT,ENTER,LONG,0.00955000,26612.08455303,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00962096,26612.08455303,,1.88844674
2025-08-25T02:46:10+00:00,BTC/USDT,ENTER,LONG,0.00964000,26412.60572276,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00964096,26412.60572276,,0.02546175
2025-08-25T02:46:10+00:00,BTC/USDT,ENTER,LONG,0.00957000,26606.46652094,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00958096,26606.46652094,,0.29155366
2025-08-25T02:46:10+00:00,BTC/USDT,ENTER,LONG,0.00961000,26503.30624562,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00963096,26503.30624562,,0.55558881
2025-08-25T02:46:10+00:00,BTC/USDT,ENTER,LONG,0.00962000,26490.19440984,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00964096,26490.19440984,,0.55534044
2025-08-25T02:46:10+00:00,BTC/USDT,ENTER,LONG,0.00962000,26504.62633384,smart_limit_entry,
2025-08-25T02:46:10+00:00,BTC/USDT,EXIT,LONG,0.00971097,26504.62633384,,2.41115236
2025-08-25T02:46:11+00:00,BTC/USDT,ENTER,LONG,0.00978000,26132.64758917,smart_limit_entry,
2025-08-25T02:46:11+00:00,BTC/USDT,EXIT,LONG,0.00977098,26132.64758917,,-0.23579488
2025-08-25T02:46:11+00:00,BTC/USDT,ENTER,LONG,0.00977000,26153.36179143,smart_limit_entry,
2025-08-25T02:46:11+00:00,BTC/USDT,EXIT,LONG,0.00981098,26153.36179143,,1.07179092
2025-08-25T02:46:11+00:00,BTC/USDT,ENTER,LONG,0.00991000,25810.92759154,smart_limit_entry,
2025-08-25T02:46:11+00:00,BTC/USDT,EXIT,LONG,0.01005101,25810.92759154,,3.63946985
2025-08-25T02:46:12+00:00,BTC/USDT,ENTER,LONG,0.01003000,25592.83747691,smart_limit_entry,
2025-08-25T02:46:12+00:00,BTC/USDT,EXIT,LONG,0.01015101,25592.83747691,,3.09711723
2025-08-25T02:46:12+00:00,BTC/USDT,ENTER,LONG,0.01000000,25747.04392003,smart_limit_entry,
2025-08-25T02:46:12+00:00,BTC/USDT,EXIT,LONG,0.01001100,25747.04392003,,0.28324323
2025-08-25T02:46:12+00:00,BTC/USDT,ENTER,LONG,0.00998000,25805.73647373,smart_limit_entry,
2025-08-25T02:46:13+00:00,BTC/USDT,EXIT,LONG,0.00974097,25805.73647373,,-6.16824197
2025-08-25T02:46:13+00:00,BTC/USDT,ENTER,LONG,0.00967000,26473.54596858,smart_limit_entry,
2025-08-25T02:46:13+00:00,BTC/USDT,EXIT,LONG,0.00964096,26473.54596858,,-0.76868588
2025-08-25T02:46:13+00:00,BTC/USDT,ENTER,LONG,0.00958000,26702.19395052,smart_limit_entry,
2025-08-25T02:46:13+00:00,BTC/USDT,EXIT,LONG,0.00940094,26702.19395052,,-4.78129485
2025-08-25T02:46:13+00:00,BTC/USDT,ENTER,LONG,0.00948000,26857.77366391,smart_limit_entry,
2025-08-25T02:46:13+00:00,BTC/USDT,EXIT,LONG,0.00946095,26857.77366391,,-0.51174802
2025-08-25T02:46:13+00:00,BTC/USDT,ENTER,LONG,0.00935000,27217.51415283,smart_limit_entry,
2025-08-25T02:46:13+00:00,BTC/USDT,EXIT,LONG,0.00934093,27217.51415283,,-0.24675398
2025-08-25T02:46:13+00:00,BTC/USDT,ENTER,LONG,0.00932000,27298.50523961,smart_limit_entry,
2025-08-25T02:46:13+00:00,BTC/USDT,EXIT,LONG,0.00936094,27298.50523961,,1.11749161
2025-08-25T02:46:13+00:00,BTC/USDT,ENTER,LONG,0.00934000,27269.96164195,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00936094,27269.96164195,,0.57092392
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00927000,27491.28076753,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00933093,27491.28076753,,1.67512621
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00929000,27477.17484045,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00932093,27477.17484045,,0.84992397
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00931000,27440.97048988,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00935094,27440.97048988,,1.12329613
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00938000,27266.12572415,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00942094,27266.12572415,,1.11632972
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00938000,27295.87864844,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00940094,27295.87864844,,0.57157570
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00939000,27282.02722547,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00932093,27282.02722547,,-1.88431506
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00935000,27348.35902492,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00934093,27348.35902492,,-0.24794022
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00929000,27518.31774244,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00935094,27518.31774244,,1.67682869
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00940000,27240.89138300,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00939094,27240.89138300,,-0.24682972
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00938000,27292.39568987,smart_limit_entry,
2025-08-25T02:46:14+00:00,BTC/USDT,EXIT,LONG,0.00938094,27292.39568987,,0.02560027
2025-08-25T02:46:14+00:00,BTC/USDT,ENTER,LONG,0.00940000,27235.00762104,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00925093,27235.00762104,,-4.06005876
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00930000,27418.71580081,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00930093,27418.71580081,,0.02549941
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00930000,27419.40126870,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00929093,27419.40126870,,-0.24872139
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00930000,27412.71520986,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00929093,27412.71520986,,-0.24866074
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00927000,27494.72343763,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00928093,27494.72343763,,0.30046234
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00924000,27592.12141247,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00918092,27592.12141247,,-1.63019772
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00918000,27728.06671263,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00918092,27728.06671263,,0.02545437
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00917000,27758.99847472,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00919092,27758.99847472,,0.58069049
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00915000,27835.53974158,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00919092,27835.53974158,,1.13900245
2025-08-25T02:46:15+00:00,BTC/USDT,ENTER,LONG,0.00919000,27745.36879741,smart_limit_entry,
2025-08-25T02:46:15+00:00,BTC/USDT,EXIT,LONG,0.00921092,27745.36879741,,0.58046086
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00922000,27670.83020209,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00922092,27670.83020209,,0.02551251
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00916000,27852.77648359,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00919092,27852.77648359,,0.86118000
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00916000,27876.28030444,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00916092,27876.28030444,,0.02553467
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00916000,27876.97721145,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00918092,27876.97721145,,0.58313061
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00915000,27923.37638352,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00918092,27923.37638352,,0.86333495
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00918000,27855.63481993,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00920092,27855.63481993,,0.58273988
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00918000,27871.50464238,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00919092,27871.50464238,,0.30432896
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00919000,27849.45537072,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00918092,27849.45537072,,-0.25292875
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00919000,27842.57482791,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00920092,27842.57482791,,0.30404092
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00916000,27942.06036002,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00912091,27942.06036002,,-1.09219926
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00911000,28065.44710032,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00912091,28065.44710032,,0.30625016
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00912000,28043.06859908,smart_limit_entry,
2025-08-25T02:46:16+00:00,BTC/USDT,EXIT,LONG,0.00914091,28043.06859908,,0.58649274
2025-08-25T02:46:16+00:00,BTC/USDT,ENTER,LONG,0.00914000,27997.74713433,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00913091,27997.74713433,,-0.25441553
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00911000,28082.96431676,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00914091,28082.96431676,,0.86815676
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00914000,28014.53436711,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00915092,28014.53436711,,0.30577864
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00915000,27992.27199739,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00917092,27992.27199739,,0.58551435
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00915000,28008.26965731,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00916092,28008.26965731,,0.30573827
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00914000,28047.27592257,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00918092,28047.27592257,,1.14763844
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00921000,27865.25641057,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00920092,27865.25641057,,-0.25301653
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00919000,27919.01604019,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00922092,27919.01604019,,0.86331181
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00919000,27942.50112762,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00919092,27942.50112762,,0.02567916
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00918000,27973.63890550,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00919092,27973.63890550,,0.30544416
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00920000,27921.12676014,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00922092,27921.12676014,,0.58416581
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00922000,27876.39996169,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00924092,27876.39996169,,0.58328579
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00923000,27861.99665168,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00923092,27861.99665168,,0.02571662
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00923000,27862.69320159,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00925093,27862.69320159,,0.58302686
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00927000,27758.18931656,smart_limit_entry,
2025-08-25T02:46:17+00:00,BTC/USDT,EXIT,LONG,0.00927093,27758.18931656,,0.02573184
2025-08-25T02:46:17+00:00,BTC/USDT,ENTER,LONG,0.00924000,27849.00951568,smart_limit_entry,
2025-08-25T02:46:18+00:00,BTC/USDT,EXIT,LONG,0.00921092,27849.00951568,,-0.80982135
2025-08-25T02:46:18+00:00,BTC/USDT,ENTER,LONG,0.00921000,27917.74078045,smart_limit_entry,
2025-08-25T02:46:18+00:00,BTC/USDT,EXIT,LONG,0.00921092,27917.74078045,,0.02571224
2025-08-25T02:46:18+00:00,BTC/USDT,ENTER,LONG,0.00918000,28009.67545183,smart_limit_entry,
2025-08-25T02:46:18+00:00,BTC/USDT,EXIT,LONG,0.00919092,28009.67545183,,0.30583765
2025-08-25T02:46:18+00:00,BTC/USDT,ENTER,LONG,0.00919000,27987.51687262,smart_limit_entry,
2025-08-25T02:46:18+00:00,BTC/USDT,EXIT,LONG,0.00920092,27987.51687262,,0.30562368
2025-08-25T02:46:18+00:00,BTC/USDT,ENTER,LONG,0.00919000,27995.83090102,smart_limit_entry,
2025-08-25T02:46:18+00:00,BTC/USDT,EXIT,LONG,0.00919092,27995.83090102,,0.02572817
2025-08-25T02:46:18+00:00,BTC/USDT,ENTER,LONG,0.00921000,27935.73485587,smart_limit_entry,
2025-08-25T02:46:18+00:00,BTC/USDT,EXIT,LONG,0.00923092,27935.73485587,,0.58449938
2025-08-25T02:46:18+00:00,BTC/USDT,ENTER,LONG,0.00921000,27951.60074567,smart_limit_entry,
2025-08-25T02:46:18+00:00,BTC/USDT,EXIT,LONG,0.00921092,27951.60074567,,0.02574342
